Symbol,Market_Cap,PE_Ratio,Forward_PE,PB_Ratio,PS_Ratio,Profit_Margin,Operating_Margin,ROE,ROA,Debt_to_Equity,Current_Ratio,Revenue,Revenue_Growth,Earnings_Growth,EPS,Beta,Dividend_Yield,52W_High,52W_Low,Sector,Sector_Code,MA_20,MA_50,MA_200,Price_to_MA20,Price_to_MA50,Momentum_20,Momentum_60,Volatility_20,Volatility_60,RSI,52W_Range,Annual_Return,Volatility,Sharpe_Ratio,Total_Return
RJF,32525508608,15.853256,14.643626,2.60163,2.320764,0.15234,0.20146,0.17666,0.024939999,48.456,2.118,14014999552,0.07,0.035,10.29,1.008,1.32,177.66,117.57,Financial,XLF,158.17449874877929,161.49179870605468,154.12276996612547,1.031329362022533,1.0101442066401134,0.0001226428323590767,-0.03914999249538709,0.26172752405002814,0.2224330315483058,58.54039226232327,0.7588321964325202,0.2595579150984558,0.256213671895991,0.8569328618325432,0.5669245452925202
STT,35067580416,13.122081,13.234475,1.4485264,2.5735784,0.21877001,0.32749,0.111499995,0.0084,,,13626000384,0.094,0.23,9.42,1.453,2.72,124.21,72.81,Financial,XLF,117.63749961853027,116.34706390380859,103.16060550689697,1.0507703836887783,1.0624247528287236,0.04479759243620096,0.1073600253379412,0.2119204335050907,0.2343397494737552,68.83697707613521,1.0,0.3239130183459956,0.2479001990177903,1.1452714417773453,0.7861433689559383
BRO,26757148672,23.748486,19.16137,2.1322849,5.001336,0.18691999,0.24129,0.10695,0.03938,64.746,1.182,5350000128,0.342,-0.161,3.3,0.815,0.84,125.68,76.17,Financial,XLF,79.8379997253418,85.0536686706543,101.60468505859374,0.9816128036297256,0.9214182523983435,-0.002164478825613325,-0.1604228571381866,0.18952160200405296,0.25995834150357744,37.59322438771921,0.04115107936835055,0.0592872444877866,0.2223556612808478,0.0867405146182709,0.0700914703543023
TROW,23417251840,11.622683,11.398931,2.1551778,3.2500489,0.28892002,0.35474,0.1867,0.10049,4.09,3.81,7205199872,0.06,0.087,9.17,1.538,4.77,125.04,77.85,Financial,XLF,101.84999961853028,102.8861996459961,98.06875953674316,1.0464408662762905,1.0359018235464812,0.03818427848344341,0.021272529778836757,0.23943694719169833,0.21837714800983374,65.79972121494725,0.7016423881589386,0.1230036669855016,0.2654178624417517,0.3127282626040947,0.1904630385306271
SYF,29898543104,8.811403,12.420403,1.8267373,3.099901,0.37066,0.53381,0.21636999,0.030269999,,,9644999680,0.207,0.474,9.12,1.451,1.49,80.65,40.545,Financial,XLF,75.39850006103515,73.45403549194336,64.86899229049682,1.0658037035922474,1.0940175045817009,0.09796417447431294,0.07058834889385701,0.25550119703078555,0.2660378857223946,77.14711097537628,0.9989246736231648,0.5019493232154597,0.3653980419177984,1.264235902280456,1.3695182955848018
HBAN,26614173696,11.818182,12.611939,1.2637403,3.5476105,0.29619,0.38561,0.10434,0.01091,,,7502000128,0.148,0.242,1.43,0.976,3.67,18.03,11.92,Financial,XLF,16.037000036239625,16.063400001525878,15.790887784957885,1.0538130311367764,1.0520811046805114,0.07711918868753798,-0.0404257296170526,0.2264982269592732,0.26023547580002104,72.94116767082917,0.8271953875276633,0.2588744473372263,0.2912870369666659,0.7514046955761844,0.5353625967955253
CPAY,21935652864,21.103262,14.005411,5.338466,5.084043,0.24365999,0.44617,0.29097,0.06309,201.153,1.134,4314608128,0.139,0.003,14.72,0.847,,400.81,252.84,Financial,XLF,287.7010009765625,284.0647998046875,317.07030044555665,1.079732130211614,1.0935533542417863,0.1233501465291813,0.010671621073651716,0.2911225312857638,0.32569236404280966,78.50822657416042,0.4135267164353107,0.1480432418507075,0.3173223327300878,0.3404842039359654,0.2130111253489668
CINF,25379893248,12.075893,22.141884,1.6434445,2.1013324,0.17569,0.38272,0.14529,0.04305,5.732,1.118,12078000128,0.122,0.367,13.44,0.695,2.14,169.86,123.02,Financial,XLF,164.9104995727539,160.58699951171874,149.09613845825194,0.9841702224675851,1.0106671370985674,-0.014212805797894967,0.04047918125635652,0.15641771000245816,0.19018987110583377,45.42335804016701,0.8574021662609791,0.2830390696327703,0.2312296302987258,1.0510723444862489,0.6604872998357452
RF,23449864192,11.577093,11.628319,1.3141972,3.3765104,0.31044,0.46976003,0.11401,0.01359,,,6944999936,0.156,,2.27,1.049,4.03,27.61,17.74,Financial,XLF,24.944232749938966,24.728483276367186,23.23206847190857,1.0535501713000097,1.0627421177812832,0.06867293430428667,-0.022219312644103928,0.23359343454733061,0.25047480748438744,71.1222143795543,0.9107358671412245,0.2920856669824891,0.2852556542102619,0.8837183882661162,0.6454177605137379
CFG,23922614272,15.535014,14.3307495,1.0088773,3.2141092,0.22894,0.32026002,0.067140006,0.0077,,,7442999808,0.136,0.364,3.57,1.106,3.32,56.17,32.6,Financial,XLF,52.89849987030029,51.85599594116211,45.40011613845825,1.048422908408609,1.0695002203293866,0.07272723918852453,0.07992095117089493,0.24920910779564004,0.27787793266991556,69.02119331892911,0.9814048798151381,0.4102675901100003,0.322396046271392,1.14848675842107,1.0326969270894937
WRB,25355014144,14.016807,15.337932,2.5865479,1.7302439,0.13007,0.17723,0.20887,0.03825,31.481,0.399,14654011392,0.108,0.407,4.76,0.375,0.54,78.96,55.97,Financial,XLF,75.51300048828125,75.32080017089844,70.98595184326172,0.8835564841719844,0.8858111048916022,-0.11004401581524514,-0.09507019444591036,0.3163155238775892,0.25807250784206104,15.687577732755173,0.47481014669315397,0.2190059905960816,0.2273167407816859,0.78747385687708,0.4654914747980978
NTRS,25397899264,15.525642,17.435865,2.0869825,3.2015908,0.21761,0.30332002,0.13432,0.01059,,,7932899840,0.042,0.032,8.58,1.28,2.4,135.48,81.62,Financial,XLF,128.60622596740723,128.29396942138672,115.54825973510742,1.035797495119923,1.0383185376105524,0.031200544300612698,0.03550332284314095,0.22061946293792709,0.22791023452001657,67.97801769315753,0.9885850512353592,0.3209015072994725,0.2652426471102908,1.0590359821837796,0.7608245451456737
FDS,10987783168,18.690033,15.5583515,5.0041327,4.7325478,0.25715,0.29707,0.29132,0.111899994,71.282,1.4,2321747968,0.062,0.728,15.55,0.744,1.51,496.9,250.5,Financial,XLF,273.99937896728517,277.12741516113283,380.5560061645508,1.0606958525899177,1.0487233993570384,0.11114632128134327,-0.19360210429375435,0.27171008809427993,0.3822768873729266,69.61921036403093,0.16291594507224577,-0.1727033854091993,0.2460995195530927,-0.864298255419029,-0.3314595071803048
KEY,21118896128,23.777779,12.346154,1.2177542,3.5589645,0.18115999,0.33839,0.058179997,0.0057,,,5934000128,2.026,,0.81,1.101,4.26,19.73,12.73,Financial,XLF,17.899704933166504,17.740100326538087,16.741599826812745,1.0759954033205783,1.0856759473941686,0.07712427991528314,0.021742280360743882,0.24539269716904766,0.2603884833137776,78.03410605004825,1.0,0.2923530330744768,0.3299757345044505,0.7647623951908297,0.6032591398852449
EG,13011938304,23.046097,4.6633067,0.8467483,0.73609424,0.031229999,0.07728,0.03595,0.00746,23.337,0.408,17677000704,-0.009,-0.484,13.45,0.38,2.58,375.25,302.44,Financial,XLF,316.99049682617186,331.57519775390625,339.82396957397464,0.9778526622224938,0.9348407339283609,-0.04957997394206548,-0.1127744066380647,0.20190568953841298,0.31520079941835355,32.11616797660636,0.07274662538949626,-0.0596387959892069,0.2571776978698082,-0.3874317128371191,-0.1686708707166652
L,21327583232,14.901449,35.45517,1.1632669,1.1676111,0.07949,0.16677,0.08182,0.01704,49.123,0.493,18265999360,0.046,0.334,6.9,0.616,0.24,109.06,78.98,Financial,XLF,105.22071952819825,102.31591873168945,93.14057945251464,0.9771839629671925,1.0049267110082514,0.002827180850355271,0.05355897631216222,0.1260115859612603,0.14070883254241565,42.698052989011636,0.8023788855888845,0.2219680265719711,0.1801653646383948,1.0100055964540928,0.502469737273376
PFG,19496693760,12.832844,10.369668,1.654411,1.2339054,0.099580005,0.06856,0.13767,0.00368,34.137,1.557,15800800256,0.222,,6.82,0.894,3.61,90.31,68.39,Financial,XLF,83.58018684387207,81.89908905029297,78.68070701599122,1.0471380831745916,1.0686321137140087,0.06622896898485275,0.06829190202806901,0.2294530374665859,0.22502217385372653,64.36415983786614,1.0,0.1445012815479213,0.2477910497330826,0.4217314614893829,0.2525157489531251
GL,10641434624,9.533381,9.695203,1.8544608,1.7911936,0.19363001,0.34092999,0.22277,0.033069998,55.217,0.695,5940974080,0.04,0.375,13.78,0.479,0.82,147.83,100.62,Financial,XLF,132.4,134.55284729003907,129.17674556732177,0.9922205069273979,0.9763449660341212,-0.0065790255583552115,-0.07482349896886364,0.1353895416293373,0.17720982398468121,48.22293106678367,0.6574020085133622,0.2090738439891925,0.4961758226910535,0.3407538946017271,0.0926929068900412
AIZ,11245844480,13.589634,12.436942,1.9427809,0.89475,0.06753,0.11153,0.15413,0.020539999,38.316,0.41,12568699904,0.089,1.027,16.4,0.573,1.58,232.02,174.97,Financial,XLF,225.01885604858398,218.195810546875,203.8455847930908,0.9904503072803262,1.0214219721203508,-0.0026171895138973333,0.0503399939925131,0.17473699634644863,0.19344039243717337,39.11926006095699,0.9033051916071889,0.1865226110449738,0.2341089386303083,0.6258736291840359,0.3708749764771124
CBOE,26449946624,27.178493,27.533768,5.4141583,5.7278237,0.21287,0.32846,0.21621001,0.09729,32.645,1.718,4617800192,0.081,0.377,9.3,0.353,1.14,262.98,187.3,Financial,XLF,256.63550033569334,247.41420013427734,232.793423538208,0.9848987929425663,1.021606659478952,-0.015041698557389793,0.07920237078354697,0.13412077762253383,0.18782475365548745,38.00943542585427,0.8858675848395946,0.2070089757335461,0.2142617937323561,0.7794622308733419,0.4395810419218837
IVZ,11702089728,17.85034,13.883598,1.0622191,1.8639541,0.16691,0.16514,0.06904,0.024430001,10.983,0.617,6278099968,0.082,4.5,1.47,1.64,3.2,26.39,11.6,Financial,XLF,23.8851619720459,23.440383911132812,18.504046869277953,1.098589986612955,1.1194355805177618,0.13272661358774585,0.18019711419844708,0.33823079244896875,0.2892601092391873,71.51898944288197,1.0,0.3870075701063449,0.3594458037812322,0.9653960804548508,0.8942369063391837
MKTX,6248717312,28.39389,20.32078,4.5072093,7.445482,0.26157,0.40982,0.15823,0.113649994,4.81,7.35,839262976,0.01,-0.032,5.89,0.993,1.82,245.85,156.17,Financial,XLF,166.31436614990236,167.54831298828125,196.4966934967041,1.005565600643467,0.9981598889919068,0.0042330792050351285,-0.0912736663697894,0.28628541155064896,0.2438053569646092,37.830544716566216,0.10525891634858016,-0.162809236789665,0.3089629683194658,-0.6564192397969245,-0.3424220881803379
BEN,12190711808,25.714285,9.0,1.0093168,1.389936,0.05985,0.17558001,0.03818,0.022550002,23.699,4.097,8770700288,0.06,,0.91,1.494,5.47,26.08,16.25,Financial,XLF,22.3145001411438,22.678627433776857,21.912072868347167,1.048645475835016,1.031808458728813,0.05263158346319252,-0.03714041115511235,0.2908338186516957,0.2554943672201149,67.323940937728,0.7598074686014109,0.0586076800267276,0.3081011674736268,0.0603947079438459,0.022291641546857
JEF,12195290112,20.527777,13.225951,1.168287,1.6864121,0.10062,0.16601999,0.06689,0.0104,347.072,1.568,7231500800,0.216,0.349,2.88,1.497,2.71,82.68,39.28,Financial,XLF,56.0383918762207,55.95006561279297,55.23385591506958,1.0549909972875526,1.0566564718802938,0.09244658094128178,-0.10653776742838905,0.4168585787520998,0.48311709710279016,65.48808793569961,0.48089443351823646,0.3371248209103806,0.3798643960672559,0.7821865486381987,0.6877613516942491
ERIE,15501853696,23.927359,22.12388,6.7140756,3.8367836,0.16038,0.20115,0.30444,0.15170999,2.353,1.669,4040325120,0.067,0.144,12.39,0.386,1.84,456.93,276.91,Financial,XLF,290.6549987792969,304.16526000976563,351.4914598083496,1.019972106793832,0.9746674930778086,0.040794815568679255,-0.12084879748410593,0.20977743325116144,0.293180361258002,61.80125219805376,0.11227024730455953,0.0437020564367066,0.2999796578811833,0.0123410249310069,-0.0029111861890518
GE,301101154304,38.01071,54.187027,15.921274,6.8509936,0.18344,0.20598,0.42131,0.049289998,115.246,1.077,43949998080,0.238,0.193,7.47,1.405,0.51,316.67,159.36,Industrial,XLI,297.3790008544922,300.4464013671875,252.8811065673828,0.9548085158182987,0.9450604205919307,-0.07592666842327889,0.009219176642366156,0.25717401607834295,0.23916462420126872,33.22081749086729,0.8046530289920526,0.5988116059548511,0.3029560606495129,1.8445302092877915,1.9851521171660165
CAT,282572423168,30.963552,27.231152,13.6640005,4.369384,0.14339,0.17746,0.46283,0.08201,201.046,1.384,64670998528,0.095,-0.036,19.48,1.563,1.0,607.0,267.3,Industrial,XLI,567.5559936523438,539.7935717773438,411.7991833496094,1.0627497368649548,1.1174086066348234,0.07115966801902918,0.4017958602615206,0.22290885978314431,0.34935430977491944,76.47627159332691,1.0,0.4839407895399388,0.2912229020848277,1.5244020520426902,1.3972976618290611
RTX,229406097408,35.061478,28.003273,3.5559158,2.667885,0.07666,0.12399,0.10702,0.03787,61.315,1.073,85987999744,0.119,0.294,4.88,0.435,1.59,181.31,112.27,Industrial,XLI,173.15920486450196,170.3292379760742,147.7410439300537,0.9881080606566791,1.0045251662991042,-0.029348227288749307,0.10218952488392241,0.21819673068724443,0.2547617802552772,42.04738640063866,0.8855911708292864,0.4236209869559074,0.2305145058754503,1.664194561201204,1.1935842432667343
HON,128931487744,20.2038,17.377838,7.2383003,3.1701865,0.1507,0.18505,0.34616002,0.066589996,215.247,1.358,40669999104,0.07,0.324,9.47,0.949,2.39,227.82281,169.04807,Industrial,XLI,193.18318710327148,194.82305480957032,200.30794387817383,0.9904071089207876,0.9820706384984574,-0.008213734753435342,-0.034252340198799636,0.18651743952623134,0.22773531431064128,35.76967054754783,0.39934738210850346,0.0663520239944586,0.2167920749471553,0.121554369553786,0.0886534794838032
UNP,139576688640,19.958439,19.43105,8.065743,5.6863313,0.2873,0.41030997,0.41619,0.09198,189.829,0.748,24546000896,0.025,0.095,11.79,0.995,2.35,256.84,204.66,Industrial,XLI,225.5583755493164,225.1077166748047,223.70600364685058,1.0432332516384224,1.0453217732136988,0.06865854049814901,0.10132839780975189,0.1469485699722745,0.16425625037030622,78.8889393565802,0.7001429510682451,0.0565956155928892,0.2084411549601565,0.0796177491727173,0.0717569473049868
ETN,131451035648,33.7998,28.021576,6.960053,4.935645,0.14741,0.19791001,0.20653,0.080290005,59.661,1.28,26633000960,0.101,0.024,9.99,1.168,1.23,399.56,231.85,Industrial,XLI,346.16699981689453,364.0871990966797,335.41841438293454,0.9754251671612691,0.9274152030059347,-0.09661017848664588,-0.07717953185417181,0.32847721932065316,0.2967422087894772,40.68310716357997,0.6320981967017664,0.2541583956856593,0.3268517695812979,0.6552156531384227,0.4862986988824893
ADP,105983565824,25.827246,24.068998,16.619871,5.0701594,0.19788,0.25891,0.70572996,0.06624,154.917,1.054,20903399424,0.071,0.064,10.13,0.86,2.6,329.93,247.18,Industrial,XLI,254.457999420166,269.71620056152346,293.72644607543947,1.028185419515163,0.9700196144618816,0.029390939223600476,-0.10858601402789603,0.1426936943373651,0.19018663674996122,64.38681039818869,0.16884984483953086,0.1012323447082852,0.1772730461100051,0.3454126053110637,0.1843894094646379
BA,153455673344,,429.5532,-18.576555,1.9002151,-0.12197,-0.204,,-0.035099998,,1.182,80756998144,0.304,,-13.71,1.175,,242.69,128.88,Industrial,XLI,191.55350036621093,204.87960052490234,201.43070007324218,1.0539614207188919,0.9854080097403815,0.03740814324271491,-0.06506438312915264,0.426882658051279,0.3473820492526748,57.2382582862322,0.6478817096503544,-0.0321610598912174,0.3608111313339708,-0.1999967673514605,-0.174948909245996
DE,128436199424,25.709415,21.430311,4.9488564,2.8114045,0.110039994,0.12627,0.20427999,0.03816,245.842,2.222,45683998720,0.131,-0.137,18.48,1.007,1.36,533.78,403.01,Industrial,XLI,476.78300018310546,467.6369055175781,481.872073059082,0.9964910350601837,1.01598051767474,0.015647997334123698,0.013303098181041806,0.28895463982578545,0.2216870938293762,49.354675241691275,0.5721040054774578,0.1832358242967629,0.2604315083815825,0.5499942199270864,0.3445382186384547
LMT,105572900864,25.1922,16.086802,16.826674,1.4393231,0.05726,0.11693,0.62776,0.06391,358.987,1.129,73348997120,0.088,0.022,17.95,0.241,3.05,516.36,410.11,Industrial,XLI,454.12211151123046,476.23288879394534,457.39952392578124,0.9957674395157663,0.9495354538663277,-0.0059273275945870285,-0.03326214110623016,0.2221507309930361,0.18560654619953412,42.530487873958236,0.4495720078089803,0.05706173015965,0.2202413099444517,0.0774683467145799,0.0662857470996234
UPS,80486342656,14.663061,10.768445,5.0844097,0.8994596,0.061490003,0.10175,0.33618,0.07118,184.32,1.305,89483001856,-0.037,-0.141,6.47,1.094,6.91,136.99,82.0,Industrial,XLI,94.2776710510254,89.67689987182617,93.45115627288818,1.0062828418325698,1.0579090365766244,0.005932467400511676,0.14427047655786152,0.29940680734724123,0.2829011259731111,51.4963257435749,0.2957414607716719,-0.1489114528583823,0.2990161639683017,-0.6317767252154589,-0.3200182184443756
GEV,171860410368,103.15687,91.49565,19.811712,4.562262,0.045229997,0.05738,0.16723,0.024260001,11.101,1.029,37669998592,0.118,,6.12,,0.16,677.29,252.25,Industrial,XLI,583.3750030517579,590.8818139648438,503.8595895385742,1.0821855650681815,1.0684370248054054,0.09769965392929802,0.009644656672594953,0.5481187091535696,0.44741768389058084,61.02400383427718,0.9164854539475292,1.075326663201046,0.5289854241434682,1.9571931776332856,3.8214493975022
TT,89324339200,30.66692,31.733597,10.703087,4.2431545,0.13926,0.20219,0.3721,0.114209995,55.305,1.205,21051400192,0.055,0.114,13.09,1.194,0.94,476.19,298.15,Industrial,XLI,414.46600341796875,420.7786022949219,403.7859001159668,0.9685474547135744,0.9540171256009371,-0.07611048866333425,0.0016468390353621132,0.2148193240794035,0.2332880589924373,36.51024018858778,0.5557803739538864,0.3149457627244705,0.2590283096597703,1.0614506309584752,0.7454531702711658
GD,91114323968,21.874838,20.97699,3.723397,1.7689011,0.081829995,0.10459,0.17782,0.05796,40.419,1.4,51508998144,0.106,0.158,15.42,0.405,1.78,360.5,239.2,Industrial,XLI,341.9030014038086,340.7651177978516,299.8292121887207,0.9865663541227875,0.9898606985903191,-0.026072642128479928,0.03876316501251731,0.1741512769731444,0.16936724483429003,41.3206530367982,0.8574158629316826,0.1862153085890268,0.1956287944790059,0.7474120002549935,0.3920295197096433
PH,111358779392,31.350197,29.891304,8.060158,5.5596,0.18178,0.21086,0.27294,0.08911,74.953,1.066,20029999104,0.037,0.178,28.07,1.246,0.82,882.0,488.45,Industrial,XLI,847.0929992675781,792.1496948242187,701.4217098999023,1.0388469751973801,1.1109011412234093,0.042641662797777924,0.1622643918682638,0.17330878238148614,0.250356146238311,76.38659760297044,1.0,0.4039972874978854,0.2902726329204996,1.2539841728640595,1.0481250985500528
WM,86044344320,33.6877,26.465925,9.039275,3.47177,0.10345,0.18872999,0.29328,0.07051,245.399,0.843,24783998976,0.149,-0.207,6.34,0.586,1.55,242.58,194.11,Industrial,XLI,210.68515396118164,211.3060775756836,222.68551811218262,1.0137401606873848,1.0107612818403515,0.06183555998345924,-0.017208358361538667,0.18587286962187116,0.1955959530790711,59.30457544237116,0.40458103252095945,0.1395906312105449,0.184433732079406,0.5399805669370027,0.2745934798142491
TDG,75895939072,42.0106,30.976542,-7.83915,8.594264,0.23485,0.47764,,0.10823,,3.214,8830999552,0.115,0.34,32.06,0.92,,1623.83,1183.6,Industrial,XLI,1334.5335021972655,1312.911201171875,1323.68125,1.0092365483024606,1.0258576392290548,0.04833585659104234,0.059310265504499915,0.14722494563091468,0.2120552018876596,51.988818374599965,0.5338788000313854,0.25210567356369,0.2529299277136386,0.8385946079256829,0.5446314513014188
ITW,72787550208,24.219204,23.336449,22.580938,4.582733,0.19052,0.27667,0.91683,0.16416,278.654,1.53,15882999808,0.023,-0.281,10.31,1.151,2.58,278.13,214.66,Industrial,XLI,245.86150131225585,248.8212435913086,249.34466796875,1.01561243063879,1.0035316653202528,0.017149339528591767,-0.04599181449484091,0.16740924162877693,0.17774977987859877,60.250463087567084,0.6317357329047573,0.0421166572192715,0.1923893708605594,0.0110019447010179,0.0479516983939145
MMM,89204817920,26.753992,21.199999,19.224058,3.593346,0.137,0.24367,0.72920996,0.07971,281.904,1.842,24824999936,0.035,-0.375,6.26,1.148,1.74,174.69,121.98,Industrial,XLI,168.65718307495118,162.6156100463867,151.01099880218507,0.9930202359250304,1.0299133993333405,0.020381281193834644,0.0654313154988273,0.1856345155029718,0.2530305404670601,49.79217349612759,0.8875437799344178,0.4096306966233524,0.317500670047728,1.1641887135790547,1.042778804918914
CSX,67673251840,23.571428,17.881773,5.3000436,4.791705,0.20548001,0.35071,0.22589001,0.07007,155.283,0.847,14122999808,-0.009,-0.196,1.54,1.299,1.43,37.25,26.22,Industrial,XLI,34.847171783447266,35.31904014587403,32.47088521003723,1.041691402178681,1.0277742284936109,0.03096136403131866,0.12208735153680772,0.19416008369028825,0.2130573999718145,65.34805011345546,0.9768715149041329,0.0889050469872885,0.2252384977834656,0.2171256133767315,0.134305473206848
EMR,77323091968,34.09181,21.738924,3.8123648,4.291912,0.12728,0.20721,0.09363,0.052389998,67.785,0.876,18016000000,0.051,-0.353,4.03,1.254,1.62,150.27,90.06,Industrial,XLI,130.27560844421387,131.2303321838379,124.7143543624878,1.0546103067979995,1.0469378313939004,0.06561239103469241,0.0213630014399373,0.27335648450826605,0.26695101059648646,70.91682825574888,0.801416399637422,0.2739625530816773,0.2828757868140307,0.8270858234872179,0.5897892838490082
NOC,78603157504,19.761337,19.564148,4.9029183,1.9205227,0.09819999,0.13221,0.26152,0.06529,109.401,1.109,40928002048,0.043,0.096,27.78,0.046,1.68,640.9,426.24,Industrial,XLI,559.4817138671875,583.2322448730469,532.1435862731934,0.9812116412323748,0.94125449257803,-0.0306272598617513,-0.0429977923986502,0.18775274397980912,0.1892476084649777,44.57409454228466,0.5872178472524436,0.1160112810545814,0.2318229658142157,0.3278850341147709,0.1924332929594634
CTAS,75251007488,41.5,39.903847,15.823589,7.128259,0.17538,0.22731,0.42187,0.15977,56.254,2.239,10556716032,0.087,0.091,4.5,0.963,0.96,229.24,180.39,Industrial,XLI,184.77323379516602,188.98265991210937,205.50062957763672,1.0106983363565816,0.9881859006897896,0.011499869046372568,-0.07497014532800839,0.14188850305014286,0.1819265354007567,50.07625498799158,0.1333156135961643,0.1849214087935765,0.2240027348750684,0.6469626760334091,0.3720332453423018
FDX,64720224256,16.077961,12.056704,2.3309312,0.73055077,0.046529997,0.0764,0.15004,0.048839998,,1.246,88590999552,0.139,-0.133,17.06,1.332,2.11,295.24,194.3,Industrial,XLI,268.25199966430665,252.75940002441405,233.07733230590821,1.0225087189962097,1.08518222672798,0.046548942643742874,0.19490309256531058,0.27878896090310695,0.24501015160277154,60.34433425489779,0.9486402423556142,0.0764604581249981,0.3243787664669236,0.1124008779061559,0.0472885424313429
NSC,66012303360,22.42302,21.663477,4.359856,5.397572,0.24219,0.36578,0.2048,0.061139997,116.353,0.862,12229999616,0.017,-0.349,13.12,1.318,1.84,302.24,201.63,Industrial,XLI,287.12049865722656,287.76054016113284,259.60023361206055,1.024622079639878,1.022343099149985,0.034969225827286676,0.0760215628067813,0.14907047698686776,0.13889435719525087,65.68351239123159,0.9501113357440027,0.1983851766123605,0.2543846097097254,0.622620907739236,0.3906091072897686
PCAR,57945796608,21.633333,14.217783,2.9917567,1.962169,0.091120005,0.099209994,0.14151,0.049569998,82.453,5.69,29531500544,-0.19,-0.395,5.1,1.017,1.2,116.86,84.65,Industrial,XLI,101.42572555541992,99.0096809387207,96.75073455810546,1.0877911025715996,1.1143354951253746,0.12172149016746658,0.07992095560615686,0.289749416648197,0.27627340250926585,82.49561343312101,0.8836274593229099,0.1542433433642811,0.2732873315744393,0.4180338060535492,0.2604289852121659
URI,51274162176,20.533625,17.006187,5.646238,3.2074416,0.15826,0.26484,0.28781,0.08681,169.022,0.898,15985999872,0.059,0.02,38.81,1.678,0.9,1021.47,525.91,Industrial,XLI,816.7672546386718,890.4819323730469,783.1192120361328,0.9756879559245734,0.8949198677404318,-0.058553648261775226,-0.1486334327463622,0.25700678783575365,0.29156346953780315,38.03659041794184,0.5294014262563981,0.3150460019644594,0.3641460122754093,0.7553179018652492,0.6388956793157314
JCI,74750451712,43.43346,27.26253,5.40018,3.1679292,0.13947,0.15306,0.11374,0.04607,86.383,0.929,23595999232,0.031,1.813,2.63,1.417,1.4,123.78,68.03,Industrial,XLI,116.72200050354004,113.14240051269532,100.2729428100586,0.9786501504784364,1.0096126901966893,-0.06560324452406063,0.06230823634052429,0.15154706463892179,0.2556015048140583,31.086786753008866,0.8371877344243507,0.4182839069575692,0.2864572257086289,1.3205598358420956,1.1108352559778245
GWW,46662266880,27.32605,23.166468,13.046862,2.6288602,0.09746,0.15180999,0.46719003,0.18964,68.67,2.717,17749999616,0.061,-0.38,35.7,1.116,0.93,1189.64,893.99,Industrial,XLI,944.1524993896485,952.197412109375,996.9586074829101,1.0332440772629272,1.0245144185660604,0.02388793638681208,-0.026100089869409926,0.1756685949619529,0.17829112287217866,70.25204870382397,0.23083224670344724,0.1310981359108104,0.2230432859015815,0.4084325405383767,0.2338882721129731
RSG,67604086784,32.173847,31.795889,5.654411,4.0967207,0.12768,0.19919,0.18249,0.06343,113.763,0.583,16501999616,0.033,-0.022,6.73,0.55,1.15,258.75,199.43,Industrial,XLI,212.84599914550782,216.83113067626954,233.31717964172364,1.0173082869707621,0.9986112146533873,0.05321271772108105,-0.04968896680995605,0.16679206683749798,0.16746849144493423,63.8420416036114,0.3084216999983208,0.172407027277034,0.1671051175483554,0.7923577040584601,0.3682738115440733
CARR,46202032128,33.93125,17.858553,3.1578643,2.0945704,0.18052,0.09554,0.0998,0.03812,83.159,1.141,22058000384,-0.068,0.005,1.6,1.298,1.77,81.09,50.3,Technology,XLK,54.13200016021729,56.50814590454102,64.55316652297974,1.0029188050477058,0.960746456046164,-0.05599021909204627,-0.11628417306570782,0.2964733882518363,0.2771263251357445,50.807147389962,0.13073519241140827,0.053720432392748,0.3165816489394642,0.0433393168514691,0.0075502920358563
CARR,46202032128,33.93125,17.858553,3.1578643,2.0945704,0.18052,0.09554,0.0998,0.03812,83.159,1.141,22058000384,-0.068,0.005,1.6,1.298,1.77,81.09,50.3,Technology,XLK,54.13200016021729,56.50814590454102,64.55316652297974,1.0029188050477058,0.960746456046164,-0.05599021909204627,-0.11628417306570782,0.2964733882518363,0.2771263251357445,50.807147389962,0.13073519241140827,0.053720432392748,0.3165816489394642,0.0433393168514691,0.0075502920358563
CARR,46202032128,33.93125,17.858553,3.1578643,2.0945704,0.18052,0.09554,0.0998,0.03812,83.159,1.141,22058000384,-0.068,0.005,1.6,1.298,1.77,81.09,50.3,Technology,XLK,54.13200016021729,56.50814590454102,64.55316652297974,1.0029188050477058,0.960746456046164,-0.05599021909204627,-0.11628417306570782,0.2964733882518363,0.2771263251357445,50.807147389962,0.13073519241140827,0.053720432392748,0.3165816489394642,0.0433393168514691,0.0075502920358563
CARR,46202032128,33.93125,17.858553,3.1578643,2.0945704,0.18052,0.09554,0.0998,0.03812,83.159,1.141,22058000384,-0.068,0.005,1.6,1.298,1.77,81.09,50.3,Technology,XLK,54.13200016021729,56.50814590454102,64.55316652297974,1.0029188050477058,0.960746456046164,-0.05599021909204627,-0.11628417306570782,0.2964733882518363,0.2771263251357445,50.807147389962,0.13073519241140827,0.053720432392748,0.3165816489394642,0.0433393168514691,0.0075502920358563
